ID,Last Name,First Name,Title,Department,Phone,Extension,E-mail,Start Date,End Date,UDF0,UDF1,UDF2,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20,UDF21,UDF22,UDF23,UDF24,UDF25,UDF26,UDF27,UDF28,UDF29,UDF30,UDF31,UDF32,UDF33,UDF34
9131,Fereday,Tony,Sr. Claims Specialist,Sales,555-678-9000,9131,tony.fereday@initec.com,,,180,,,,,,,,,,,,,,@TonyFereday,,,,,,,,,,,,,,,,,,,,
9132,Holbrook,Vicki,Release Consultant,Accounting,555-678-9000,9132,vicki.holbrook@initec.com,,,180,,,,,,,,,,,,,,@VickiHolbrook,,,,,,,,,,,,,,,,,,,,
9133,Daliva,Yvette,Temporary Worker,Accounting,555-678-9000,9133,yvette.daliva@initec.com,,,180,,,,,,,,,,,,,,@YvetteDaliva,,,,,,,,,,,,,,,,,,,,
9134,Carruthers,Ana,Visiting Faculty,Cancer Research,555-678-9000,9134,ana.carruthers@initec.com,,,200,,,,,,,,,,,,,,@AnaCarruthers,,,,,,,,,,,,,,,,,,,,
9135,Wilson,Anna,Researcher,Cancer Research,555-678-9000,9135,anna.wilson@initec.com,,,200,,,,,,,,,,,,,,@AnnaWilson,,,,,,,,,,,,,,,,,,,,
9136,Gurria,Catherine,Researcher,Cancer Research,555-678-9000,9136,catherine.gurria@initec.com,,,200,,,,,,,,,,,,,,@CatherineGurria,,,,,,,,,,,,,,,,,,,,
9137,Bartholdson,Gabriela,Researcher,Cancer Research,555-678-9000,9137,gabriela.bartholdson@initec.com,,,200,,,,Contractor,,,,,,,,,,@GabrielaBartholdson,,,,,,,,,,,,,,,,,,,,
9138,Thomas,Gloria,Senior Scientist,Cancer Research,555-678-9000,9138,gloria.thomas@initec.com,,,200,,,,,,,,,,,,,,@GloriaThomas,,,,,,,,,,,,,,,,,,,,
9139,Mustonen,Jeffrey,Senior Scientist,Cancer Research,555-678-9000,9139,jeffrey.mustonen@initec.com,,,210,,,,,,,,,,,,,,@JeffreyMustonen,,,,,,,,,,,,,,,,,,,,
9140,Migdalska,Juexuan,Researcher,Finance,555-678-9000,9140,juexuan.migdalska@initec.com,,,210,,,,,,,,,,,,,,@JuexuanMigdalska,,,,,,,,,,,,,,,,,,,,
9141,Sandhu,Klaudia,Senior Scientist,Cancer Research,555-678-9000,9141,klaudia.sandhu@initec.com,,,210,,,,,,,,,,,,,,@KlaudiaSandhu,,,,,,,,,,,,,,,,,,,,
9142,McIntyre,Louise,Researcher,Cancer Research,555-678-9000,9142,louise.mcintyre@initec.com,,,210,,,,,,,,,,,,,,@LouiseMcIntyre,,,,,,,,,,,,,,,,,,,,
9143,Barrett,Manjinder,Senior Scientist,Cancer Research,555-678-9000,9143,manjinder.barrett@initec.com,,,210,,,,Contractor,,,,,,,,,,@ManjinderBarrett,,,,,,,,,,,,,,,,,,,,
9144,Wang,Peng,Researcher,Cancer Research,555-678-9000,9144,peng.wang@initec.com,,,210,,,,,,,,,,,,,,@PengWang,,,,,,,,,,,,,,,,,,,,
9145,Li,Radoslaw,Researcher,Cancer Research,555-678-9000,9145,radoslaw.li@initec.com,,,210,,,,,,,,,,,,,,@RadoslawLi,,,,,,,,,,,,,,,,,,,,
9146,Lach,Rebecca,Researcher,Accounting,555-678-9000,9146,rebecca.lach@initec.com,,,210,,,,,,,,,,,,,,@RebeccaLach,,,,,,,,,,,,,,,,,,,,
9147,Shen,Richard,Researcher,Cancer Research,555-678-9000,9147,richard.shen@initec.com,,,210,,,,,,,,,,,,,,@RichardShen,,,,,,,,,,,,,,,,,,,,
9148,Cvejic,Richard,Visiting Faculty,Cancer Research,555-678-9000,9148,richard.cvejic@initec.com,,,210,,,,,,,,,,,,,,@RichardCvejic,,,,,,,,,,,,,,,,,,,,
9149,Sun,Samuel,Researcher,Cancer Research,555-678-9000,9149,samuel.sun@initec.com,,,210,,,,,,,,,,,,,,@SamuelSun,,,,,,,,,,,,,,,,,,,,
9150,Butler,Sara,Researcher,Cancer Research,555-678-9000,9150,sara.butler@initec.com,,,250,,,,,,,,,,,,Yes,,@SaraButler,,,,,,,,,,,,,,,,,,,,
9151,Zhang,Shih,Researcher,Cancer Research,555-678-9000,9151,shih.zhang@initec.com,,,250,,,,,,,,,,,,,,@ShihZhang,,,,,,,,,,,,,,,,,,,,
9152,Weyden,Su,Researcher,Human Resources,555-678-9000,9152,su.weyden@initec.com,,,250,,,,,,,,,,,,,,@SuWeyden,,,,,,,,,,,,,,,,,,,,
9153,Despacio-Reyes,Ville,Senior Scientist,Cancer Research,555-678-9000,9153,ville.despacio-reyes@initec.com,,,250,,,,,,,,,,,,,,@VilleDespacio-Reyes,,,,,,,,,,,,,,,,,,,,
9154,Wormald,Wensheng,Researcher,Cancer Research,555-678-9000,9154,wensheng.wormald@initec.com,,,250,,,,,,,,,,,,,,@WenshengWormald,,,,,,,,,,,,,,,,,,,,
9155,Walter,Yasin,Senior Scientist,Cancer Research,555-678-9000,9155,yasin.walter@initec.com,,,250,,,,,,,,,,,,,,@YasinWalter,,,,,,,,,,,,,,,,,,,,
9156,Bianchi,Yi,Researcher,Cancer Research,555-678-9000,9156,yi.bianchi@initec.com,,,250,,,,,,,,,,,,,,@YiBianchi,,,,,,,,,,,,,,,,,,,,
9157,Collins,Abby,Account Executive,Finance,555-678-9000,9157,abby.collins@initec.com,,,320,,,,,,,,,,,,,,@AbbyCollins,,,,,,,,,,,,,,,,,,,,
9158,Grdina,Adal,Account Executive,Consumer,555-678-9000,9158,adal.grdina@initec.com,,,320,,,,,,,,,,,,,,@AdalGrdina,,,,,,,,,,,,,,,,,,,,
9159,Breslin,Adam,Senior Account Executive,Sales,555-678-9000,9159,adam.breslin@initec.com,,,320,,,,,,,,,,,,,,@AdamBreslin,,,,,,,,,,,,,,,,,,,,
9160,Evans,Adelaide,Senior Account Supervisor,Consumer,555-678-9000,9160,adelaide.evans@initec.com,,,320,,,,,,,,,,,,,,@AdelaideEvans,,,,,,,,,,,,,,,,,,,,
9161,Richardson,Adriana,Account Supervisor,Consumer,555-678-9000,9161,adriana.richardson@initec.com,,,320,,,,,,,,,,,,,,@AdrianaRichardson,,,,,,,,,,,,,,,,,,,,
9162,Gutierrez,Adrienne,Executive Vice President,Consumer,555-678-9000,9162,adrienne.gutierrez@initec.com,,,320,,,,FTE,,,,,,,,,,@AdrienneGutierrez,,,,,,,,,,,,,,,,,,,,
9163,Capelli,Aga,Vice President,Marketing,555-678-9000,9163,aga.capelli@initec.com,,,320,,,,FTE,,,,,,,,,,@AgaCapelli,,,,,,,,,,,,,,,,,,,,
9164,Brathwaite,Alexa,Account Executive,Finance,555-678-9000,9164,alexa.brathwaite@initec.com,,,320,,,,,,,,,,,,,,@AlexaBrathwaite,,,,,,,,,,,,,,,,,,,,
9165,Shank,Alice,Account Executive,Consumer,555-678-9000,9165,alice.shank@initec.com,,,320,,,,,,,,,,,,,,@AliceShank,,,,,,,,,,,,,,,,,,,,
9166,Southerling,Amanda,Executive Assistant,Consumer,555-678-9000,9166,amanda.southerling@initec.com,,,320,,,,,,,,,,,,,,@AmandaSoutherling,,,,,,,,,,,,,,,,,,,,
9167,Noble,Amaris,Account Executive,Consumer,555-678-9000,9167,amaris.noble@initec.com,,,320,,,,,,,,,,,,,,@AmarisNoble,,,,,,,,,,,,,,,,,,,,
9168,Anthony,Amy,Vice President,Consumer,555-678-9000,9168,amy.anthony@initec.com,,,320,,,,Other,,,,,4/11/2016,8/16/2018,,,,@AmyAnthony,,,,,,,,,,,,,,,,,,,,
9169,Ketter,Maya,Senior Account Executive,Consumer,555-678-9000,9169,mketter@officespacesoftware.com,,,320,,,,Other,,,,,4/11/2016,,,,,@AmyArmbrust,,,,,,,,,,,,,,,,,,,,
9170,Negron,Angie,Vice President,Consumer,555-678-9000,9170,angie.negron@initec.com,,,320,,,,,,,,,,,,,,@AngieNegron,,,,,,,,,,,,,,,,,,,,
9171,Herrarte,Anna,Senior Financial Analyst,Consumer,555-678-9000,9171,anna.herrarte@initec.com,,,320,,,,,,,,,,,,,,@AnnaHerrarte,,,,,,,,,,,,,,,,,,,,
9172,Axelrod,Anne,Intern,Consumer,555-678-9000,9172,anne.axelrod@initec.com,,,320,,,,,,,,,5/1/2016,,,,,@AnneAxelrod,,,,,,,,,,,,,,,,,,,,
9173,Noble,Ari,Intern,Consumer,555-678-9000,9173,ari.noble@initec.com,,,320,,,,,,,,,,,,,,@AriNoble,,,,,,,,,,,,,,,,,,,,
9174,DeCandia,Ariel,Assistant Account Executive,Consumer,555-678-9000,9174,ariel.decandia@initec.com,,,320,,,,,,,,,,,,,,@ArielDeCandia,,,,,,,,,,,,,,,,,,,,
9175,Bruno,Ashley,Account Executive,Consumer,555-678-9000,9175,ashley.bruno@initec.com,,,340,,,,,,,,,,,,,,@AshleyBruno,,,,,,,,,,,,,,,,,,,,
9176,Pilkington,Audrey,Senior Vice President,Consumer,555-678-9000,9176,audrey.pilkington@initec.com,,,340,,,,,,,,,,,,,,@AudreyPilkington,,,,,,,,,,,,,,,,,,,,
9177,Hayes,Beth,Senior Account Supervisor,Human Resources,555-678-9000,9177,beth.hayes@initec.com,,,340,,,,,,,,,,,,,,@BethHayes,,,,,,,,,,,,,,,,,,,,
9178,Trindade,Bjorn,Senior Account Executive,Consumer,555-678-9000,9178,bjorn.trindade@initec.com,,,340,,,,,,,,,,,,,,@BjornTrindade,,,,,,,,,,,,,,,,,,,,
9179,Isenberg,Blair,Senior Account Executive,Consumer,555-678-9000,9179,blair.isenberg@initec.com,,,340,,,,,,,,,,,,,,@BlairIsenberg,,,,,,,,,,,,,,,,,,,,
9180,Kiwala,Bridget,Senior Vice President,Sales,555-678-9000,9180,bridget.kiwala@initec.com,,,340,,,,,,,,,,,,,,@BridgetKiwala,,,,,,,,,,,,,,,,,,,,
9181,Woods,Caitlin,Vice President,Sales,555-678-9000,9181,caitlin.woods@initec.com,,,340,,,,,,,,,,,,,,@CaitlinWoods,,,,,,,,,,,,,,,,,,,,
9182,McShane,Candace,Assistant Account Executive,Human Resources,555-678-9000,9182,candace.mcshane@initec.com,,,340,,,,,,,,,,,,,,@CandaceMcShane,,,,,,,,,,,,,,,,,,,,
9183,Pie,Carolyn,Senior Account Supervisor,Consumer,555-678-9000,9183,carolyn.pie@initec.com,,,340,,,,,,,,,,,,,,@CarolynPie,,,,,,,,,,,,,,,,,,,,
9184,Kovitz,Charles,Temp Associate- Financial Analyst,Finance,555-678-9000,9184,charles.kovitz@initec.com,,,340,,,,,,,,,,,,,,@CharlesKovitz,,,,,,,,,,,,,,,,,,,,
9185,Trowery,Chelsey,Assistant Account Executive,Human Resources,555-678-9000,9185,chelsey.trowery@initec.com,,,340,,,,,,,,,,,,,,@ChelseyTrowery,,,,,,,,,,,,,,,,,,,,
9186,Sljivich,Christina,Global Chair,Consumer,555-678-9000,9186,christina.sljivich@initec.com,,,340,,,,,,,,,,,,,,@ChristinaSljivich,,,,,,,,,,,,,,,,,,,,
9187,Woods,Christine,Senior Account Supervisor,Consumer,555-678-9000,9187,christine.woods@initec.com,,,340,,,,,,,,,,,,,,@ChristineWoods,,,,,,,,,,,,,,,,,,,,
9188,Conger,Christopher,Senior Account Executive,Sales,555-678-9000,9188,christopher.conger@initec.com,,,340,,,,,,,,,,,,,,@ChristopherConger,,,,,,,,,,,,,,,,,,,,
9189,Sutherland-Burke,Corrie,Vice President,Consumer,555-678-9000,9189,corrie.sutherland-burke@initec.com,,,340,,,,,,,,,,,,,,@CorrieSutherland-Burke,,,,,,,,,,,,,,,,,,,,
9190,Antos,Courtney,Assistant Account Executive,Consumer,555-678-9000,9190,courtney.antos@initec.com,,,340,,,,Other,,193,,,4/11/2016,,,,,@CourtneyAntos,,,,,,,,,,,,,,,,,,,,
9191,Biaggi,Courtney,Senior Vice President,Accounting,555-678-9000,9191,courtney.biaggi@initec.com,,,340,,,,,,,,,,,,,,@CourtneyBiaggi,,,,,,,,,,,,,,,,,,,,
9192,Ramirez,Courtney,Vice President,Consumer,555-678-9000,9192,courtney.ramirez@initec.com,,,340,,,,,,,,,,,,,,@CourtneyRamirez,,,,,,,,,,,,,,,,,,,,
9193,Merida,Cynthia,Account Supervisor,Consumer,555-678-9000,9193,cynthia.merida@initec.com,,,340,,,,,,,,,,,,,,@CynthiaMerida,,,,,,,,,,,,,,,,,,,,
9194,Heller,Daniel,Account Supervisor,Consumer,555-678-9000,9194,daniel.heller@initec.com,,,340,,,,,,,,,,,,Yes,,@DanielHeller,,,,,,,,,,,,,,,,,,,,
9195,Laskin,Danley,Executive Assistant,Consumer,555-678-9000,9195,danley.laskin@initec.com,,,340,,,,,,,,,,,,,,@DanleyLaskin,,,,,,,,,,,,,,,,,,,,
9196,Bricault,David,Assistant Account Executive,Consumer,555-678-9000,9196,david.bricault@initec.com,,,340,,,,,,,,,,,,,,@DavidBricault,,,,,,,,,,,,,,,,,,,,
9197,McGilligan,David,Senior Account Executive,Consumer,555-678-9000,9197,david.mcgilligan@initec.com,,,340,,,,,,,,,,,,,,@DavidMcGilligan,,,,,,,,,,,,,,,,,,,,
9198,Pepe,David,Vice President,Marketing,555-678-9000,9198,david.pepe@initec.com,,,340,,,,,,,,,,,,,,@DavidPepe,,,,,,,,,,,,,,,,,,,,
9199,Sontag,Deanna,Account Executive,Consumer,555-678-9000,9199,deanna.sontag@initec.com,,,340,,,,,,,,,,,,,,@DeannaSontag,,,,,,,,,,,,,,,,,,,,
9200,Jefferys,Emily,Assistant Account Executive,Consumer,555-678-9000,9200,emily.jefferys@initec.com,,,340,,,,,,,,,,,,,,@EmilyJefferys,,,,,,,,,,,,,,,,,,,,
9201,Fogle,Emma,Account Executive,Consumer,555-678-9000,9201,emma.fogle@initec.com,,,340,,,,,,,,,,,,,,@EmmaFogle,,,,,,,,,,,,,,,,,,,,
9202,Shepherd,Eric,Senior Account Supervisor,Consumer,555-678-9000,9202,eric.shepherd@initec.com,,,340,,,,Contractor,,,,,,,,,,@EricShepherd,,,,,,,,,,,,,,,,,,,,
9203,Picker,Erica,Executive Assistant,Consumer,555-678-9000,9203,erica.picker@initec.com,,,340,,,,,,,,,,,,,,@EricaPicker,,,,,,,,,,,,,,,,,,,,
9204,Walker,Esther,Assistant Account Executive,Consumer,555-678-9000,9204,esther.walker@initec.com,,,340,,,,,,,,,,,,,,@EstherWalker,,,,,,,,,,,,,,,,,,,,
9205,Spangler,Evelyn,Senior Vice President,Consumer,555-678-9000,9205,evelyn.spangler@initec.com,,,340,,,,,,,,,,,,,,@EvelynSpangler,,,,,,,,,,,,,,,,,,,,
9206,Saleh,Fiorelli,Account Executive,Consumer,555-678-9000,9206,fiorelli.saleh@initec.com,,,340,,,,,,,,,,,,,,@FiorelliSaleh,,,,,,,,,,,,,,,,,,,,
9207,Seely,Fred,Vice President,Consumer,555-678-9000,9207,fred.seely@initec.com,,,340,,,,,,,,,,,,,,@FredSeely,,,,,,,,,,,,,,,,,,,,
9208,Granados,Genevieve,Account Executive,Consumer,555-678-9000,9208,genevieve.granados@initec.com,,,340,,,,,,,,,,,,,,@GenevieveGranados,,,,,,,,,,,,,,,,,,,,
9209,Contompasis,Gina,Vice President,Consumer,555-678-9000,9209,gina.contompasis@initec.com,,,340,,,,,,,,,,,,,,@GinaContompasis,,,,,,,,,,,,,,,,,,,,
9210,Salvo,Heather,Vice President,Sales,555-678-9000,9210,heather.salvo@initec.com,,,340,,,,,,,,,,,,,,@HeatherSalvo,,,,,,,,,,,,,,,,,,,,
9211,Klein,Hillary,Senior Account Supervisor,Sales,555-678-9000,9211,hillary.klein@initec.com,,,340,,,,,,,,,,,,,,@HillaryKlein,,,,,,,,,,,,,,,,,,,,
9212,Osante,Hollie,Senior Account Supervisor,Finance,555-678-9000,9212,hollie.osante@initec.com,,,340,,,,,,,,,,,,,,@HollieOsante,,,,,,,,,,,,,,,,,,,,
9213,Fung,Holly,Senior Vice President,Consumer,555-678-9000,9213,holly.fung@initec.com,,,360,,,,Contractor,,,,,,,,,,@HollyFung,,,,,,,,,,,,,,,,,,,,
9214,McDonnell,Hugh,Senior Vice President,Finance,555-678-9000,9214,hugh.mcdonnell@initec.com,,,360,,,,,,,,,,,,,,@HughMcDonnell,,,,,,,,,,,,,,,,,,,,
9215,Potes,Jaclyn,Account Executive,IT,555-678-9000,9215,jaclyn.potes@initec.com,,,360,,,,,,,,,,,,,,@JaclynPotes,,,,,,,,,,,,,,,,,,,,
9216,DePonte,Jaime,Senior Account Executive,Consumer,555-678-9000,9216,jaime.deponte@initec.com,,,360,,,,,,,,,,,,,,@JaimeDePonte,,,,,,,,,,,,,,,,,,,,
9217,Garcia,Jennifer,Senior Media Executive,Sales,555-678-9000,9217,jennifer.allen@initec.com,,,360,,,,,,Gluten free,"Hates cold, don't sit her near the air cond",89354,4/11/2016,,478,,,@JenniferAllan,,,,,,,,,,,,,,,,,,,,
9218,Block,Jennifer,Assistant Account Executive,Consumer,555-678-9000,9218,jennifer.block@initec.com,,,360,,,,Contractor,,,,,,,,,,@JenniferBlock,,,,,,,,,,,,,,,,,,,,
9219,Jacobs,Jennifer,Account Supervisor,Consumer,555-678-9000,9219,jennifer.jacobs@initec.com,,,360,,,,,,,,,,,,,,@JenniferJacobs,,,,,,,,,,,,,,,,,,,,
9220,Ward,Jennifer,Senior Account Executive,Consumer,555-678-9000,9220,jennifer.ward@initec.com,,,360,,,,,,,,,,,,,,@JenniferWard,,,,,,,,,,,,,,,,,,,,
9221,Garrison,Jenny,Assistant Account Executive,Consumer,555-678-9000,9221,jenny.garrison@initec.com,,,360,,,,,,,,,,,,,,@JennyGarrison,,,,,,,,,,,,,,,,,,,,
9222,Aubin,Jessica,Vice President,Finance,555-678-9000,9222,jessica.aubin@initec.com,,,360,,,,Other,,,,,4/11/2016,,,,,@JessicaAubin,,,,,,,,,,,,,,,,,,,,
9223,Reddy,Jessica,Account Executive,Consumer,555-678-9000,9223,jessica.reddy@initec.com,,,360,,,,,,,,,,,,,,@JessicaReddy,,,,,,,,,,,,,,,,,,,,
9224,Wine-Tolan,Jonathan,Senior Account Executive,Finance,555-678-9000,9224,jonathan.wine-tolan@initec.com,,,360,,,,,,,,,,,,,,@JonathanWine-Tolan,,,,,,,,,,,,,,,,,,,,
9225,Frane,Juli,Senior Account Executive,Finance,555-678-9000,9225,juli.frane@initec.com,,,360,,,,FTE,,,,,,,,,,@JuliFrane,,,,,,,,,,,,,,,,,,,,
9226,Freeman,Julie,Executive Vice President,Consumer,555-678-9000,9226,julie.freeman@initec.com,,,360,,,,,,,,,,,,,,@JulieFreeman,,,,,,,,,,,,,,,,,,,,
9227,Mele,Julie,Senior Account Supervisor,Consumer,555-678-9000,9227,julie.mele@initec.com,,,360,,,,,,,,,,,,,,@JulieMele,,,,,,,,,,,,,,,,,,,,
9228,Mendez,Karla,Senior Account Executive,Human Resources,555-678-9000,9228,karla.mendez@initec.com,,,360,,,,,,,,,,,,,,@KarlaMendez,,,,,,,,,,,,,,,,,,,,
9229,Lares,Kary,Senior Account Supervisor,Consumer,555-678-9000,9229,kary.lares@initec.com,,,360,,,,,,,,,,,,,,@KaryLares,,,,,,,,,,,,,,,,,,,,
9230,McKenzie,Kate,Vice President,IT,555-678-9000,9230,kate.mckenzie@initec.com,,,360,,,,,,,,,,,,,,@KateMcKenzie,,,,,,,,,,,,,,,,,,,,
9231,Stohl,Kate,Account Supervisor,Consumer,555-678-9000,9231,kate.stohl@initec.com,,,360,,,,,,,,,,,,,,@KateStohl,,,,,,,,,,,,,,,,,,,,
9232,Deitch,Katherine,Account Executive,Consumer,555-678-9000,9232,katherine.deitch@initec.com,,,360,,,,,,,,,,,,,,@KatherineDeitch,,,,,,,,,,,,,,,,,,,,
9233,Stefanidis,Katherine,Account Supervisor,Sales,555-678-9000,9233,katherine.stefanidis@initec.com,,,360,,,,Contractor,,,,,,,,,,@KatherineStefanidis,,,,,,,,,,,,,,,,,,,,
9234,Freeman-Bradler,Katie,Senior Financial Analyst,Sales,555-678-9000,9234,katie.freeman-bradler@initec.com,,,360,,,,,,,,,,,,,,@KatieFreeman-Bradler,,,,,,,,,,,,,,,,,,,,
9235,Bigelow,Katya,Intern,Consumer,555-678-9000,9235,katya.bigelow@initec.com,,,360,,,,,,,,,,,,,,@KatyaBigelow,,,,,,,,,,,,,,,,,,,,
9236,Kohan,Kelly,Assistant Account Executive,Consumer,555-678-9000,9236,kelly.kohan@initec.com,,,360,,,,,,,,,,,,,,@KellyKohan,,,,,,,,,,,,,,,,,,,,
9237,Pavlick,Kelly,Senior Account Supervisor,Consumer,555-678-9000,9237,kelly.pavlick@initec.com,,,360,,,,,,,,,,,,,,@KellyPavlick,,,,,,,,,,,,,,,,,,,,
9238,Markofsky,Kerry,Senior Account Executive,Consumer,555-678-9000,9238,kerry.markofsky@initec.com,,,360,,,,,,,,,,,,,,@KerryMarkofsky,,,,,,,,,,,,,,,,,,,,
9239,N'Guyen,Kim,Senior Account Supervisor,Consumer,555-678-9000,9239,kim.n'guyen@initec.com,,,360,,,,,,,,,,,,,,@KimN'Guyen,,,,,,,,,,,,,,,,,,,,
9240,Likitsakos,Kimberly,Senior Account Executive,Sales,555-678-9000,9240,kimberly.likitsakos@initec.com,,,360,,,,FTE,,,,,,,,,,@KimberlyLikitsakos,,,,,,,,,,,,,,,,,,,,
9241,Steinhorn,Kimberly,Account Executive,Consumer,555-678-9000,9241,kimberly.steinhorn@initec.com,,,360,,,,,,,,,,,,,,@KimberlySteinhorn,,,,,,,,,,,,,,,,,,,,
9242,Klein,Larry,Executive Vice President,Sales,555-678-9000,9242,larry.klein@initec.com,,,360,,,,,,,,,,,,,,@LarryKlein,,,,,,,,,,,,,,,,,,,,
9243,Maldonado,Laura,Account Supervisor,Consumer,555-678-9000,9243,laura.maldonado@initec.com,,,360,,,,,,,,,,,,,,@LauraMaldonado,,,,,,,,,,,,,,,,,,,,
9244,Pantazopolous,Lauren,Senior Account Executive,Consumer,555-678-9000,9244,lauren.pantazopolous@initec.com,,,360,,,,,,,,,,,,,,@LaurenPantazopolous,,,,,,,,,,,,,,,,,,,,
9245,Stein,Lauren,Account Supervisor,Consumer,555-678-9000,9245,lauren.stein@initec.com,,,370,,,,,,,,,,,,,,@LaurenStein,,,,,,,,,,,,,,,,,,,,
9246,Angel,Lindsay,Vice President,Consumer,555-678-9000,9246,lindsay.angel@initec.com,,,370,,,,Contractor,,,,,4/11/2016,,,,,@LindsayAngel,,,,,,,,,,,,,,,,,,,,
9247,Devonish,Lindsay,Vice President,Consumer,555-678-9000,9247,lindsay.devonish@initec.com,,,370,,,,,,,,,,,,,,@LindsayDevonish,,,,,,,,,,,,,,,,,,,,
9248,Fussell,Lindsay,Vice President,IT,555-678-9000,9248,lindsay.fussell@initec.com,,,370,,,,,,,,,,,,,,@LindsayFussell,,,,,,,,,,,,,,,,,,,,
9249,Kopchik,Lisa,Executive Vice President,Finance,555-678-9000,9249,lisa.kopchik@initec.com,,,370,,,,,,,,,,,,,,@LisaKopchik,,,,,,,,,,,,,,,,,,,,
9250,Tin,Lorena,Trainee,IT,555-678-9000,9250,lorena.tin@initec.com,,,370,,,,,,,,,,,,,,@LorenaTin,,,,,,,,,,,,,,,,,,,,
9251,Nikolla,Lucy,Account Supervisor,Consumer,555-678-9000,9251,lucy.nikolla@initec.com,,,370,,,,,,,,,,,,,,@LucyNikolla,,,,,,,,,,,,,,,,,,,,
9252,Hernandez,Magnolia,Senior Account Executive,IT,555-678-9000,9252,magnolia.hernandez@initec.com,,,370,,,,,,,,,,,,,,@MagnoliaHernandez,,,,,,,,,,,,,,,,,,,,
9253,Shriner,Mara,Assistant Account Executive,IT,555-678-9000,9253,mara.shriner@initec.com,,,370,,,,,,,,,,,,,,@MaraShriner,,,,,,,,,,,,,,,,,,,,
9254,Redling,Marcy,Administrative Assistant,Consumer,555-678-9000,9254,marcy.redling@initec.com,,,370,,,,,,,,,,,,,,@MarcyRedling,,,,,,,,,,,,,,,,,,,,
9255,Printz,Maria,Senior Account Executive,Consumer,555-678-9000,9255,maria.printz@initec.com,,,370,,,,,,,,,,,,,,@MariaPrintz,,,,,,,,,,,,,,,,,,,,
9256,Pichardo,Marisa,Senior Account Executive,IT,555-678-9000,9256,marisa.pichardo@initec.com,,,370,,,,,,,,,,,,,,@MarisaPichardo,,,,,,,,,,,,,,,,,,,,
9257,Meade,Mary-Kate,Account Executive,Consumer,555-678-9000,9257,mary-kate.meade@initec.com,,,370,,,,FTE,,,,,,,,,,@Mary-KateMeade,,,,,,,,,,,,,,,,,,,,
9258,Koffler,Matt,Vice President,Consumer,555-678-9000,9258,matt.koffler@initec.com,,,370,,,,,,,,,,,,,,@MattKoffler,,,,,,,,,,,,,,,,,,,,
9259,Walsh,Megan,Account Supervisor,Consumer,555-678-9000,9259,megan.walsh@initec.com,,,370,,,,,,,,,,,,,,@MeganWalsh,,,,,,,,,,,,,,,,,,,,
9260,ChenFu,Mei,Vice President,Consumer,555-678-9000,9260,mei.chenfu@initec.com,,,370,,,,,,,,,,,,,,@MeiChenFu,,,,,,,,,,,,,,,,,,,,
9261,Perez,Melanie,Senior Account Supervisor,Consumer,555-678-9000,9261,melanie.perez@initec.com,,,370,,,,,,,,,,,,,,@MelaniePerez,,,,,,,,,,,,,,,,,,,,
9262,Weber,Melanie,Executive Vice President,Consumer,555-678-9000,9262,melanie.weber@initec.com,,,370,,,,,,,,,,,,,,@MelanieWeber,,,,,,,,,,,,,,,,,,,,
9263,Ho,Melle,Senior Account Supervisor,Consumer,555-678-9000,9263,melle.ho@initec.com,,,370,,,,,,,,,,,,,,@MelleHo,,,,,,,,,,,,,,,,,,,,
9264,Brigandi,Michael,Vice President,Consumer,555-678-9000,9264,michael.brigandi@initec.com,,,370,,,,,,,,,,,,,,@MichaelBrigandi,,,,,,,,,,,,,,,,,,,,
9265,Macias,Michelle,Vice President,Consumer,555-678-9000,9265,michelle.macias@initec.com,,,370,,,,,,,,,,,,,,@MichelleMacias,,,,,,,,,,,,,,,,,,,,
9266,Smedley,Michelle,Account Executive,Consumer,555-678-9000,9266,michelle.smedley@initec.com,,,370,,,,,,,,,,,,,,@MichelleSmedley,,,,,,,,,,,,,,,,,,,,
9267,Shoemaker,Mike,Account Supervisor,Consumer,555-678-9000,9267,mike.shoemaker@initec.com,,,370,,,,Contractor,,,,,,,,,,@MikeShoemaker,,,,,,,,,,,,,,,,,,,,
9268,Gomez,Monica,Senior Account Executive,Human Resources,555-678-9000,9268,monica.gomez@initec.com,,,370,,,,Contractor,,,,,,,,,,@MonicaGomez,,,,,,,,,,,,,,,,,,,,
9269,Perraglia,Norma,Administrative Assistant,Consumer,555-678-9000,9269,norma.perraglia@initec.com,,,370,,,,Contractor,,,,,,,,,,@NormaPerraglia,,,,,,,,,,,,,,,,,,,,
9270,Ruiz-Lopez,Nyla,Senior Account Supervisor,Finance,555-678-9000,9270,nyla.ruiz-lopez@initec.com,,,370,,,,,,,,,,,,,,@NylaRuiz-Lopez,,,,,,,,,,,,,,,,,,,,
9271,Scherman,Olivia,Account Executive,Sales,555-678-9000,9271,olivia.scherman@initec.com,,,370,,,,Contractor,,,,,,,,,,@OliviaScherman,,,,,,,,,,,,,,,,,,,,
9272,Chiger,Peter,Senior Vice President,Marketing,555-678-9000,9272,peter.chiger@initec.com,,,370,,,,,,,,,,,,,,@PeterChiger,,,,,,,,,,,,,,,,,,,,
9273,Sobhraj,Phillip,Executive Vice President,Marketing,555-678-9000,9273,phillip.sobhraj@initec.com,,,370,,,,,,,,,,,,,,@PhillipSobhraj,,,,,,,,,,,,,,,,,,,,
